TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-15 14:00:43,1778853643697,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,v57xp-1778853643697-eab8ff44ff70,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,7,iad1,244,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11F5FQPPDH941MKF3W7V,WLCLBXp149mK,1,,
2026-05-15 14:00:43,1778853643694,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,k8hlr-1778853643694-2ddb00fdbf8b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11F37T8ZFBS22X1RCWHB,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643927,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,7d2v6-1778853643691-2ad7e512f66f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:5) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643691,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,7d2v6-1778853643691-2ad7e512f66f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,162,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11EZ9MDJSVYXGX37W9EW,,-1,,
2026-05-15 14:00:43,1778853643760,race-gemini.vercel.app/api/track,POST,,500,h8dn8-1778853643600-d989d780c739,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643600,race-gemini.vercel.app/api/track,POST,,500,h8dn8-1778853643600-d989d780c739,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,100,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11C5PFDSVEBQRH5HE56R,OQrhHHmgDUkI,1,,
2026-05-15 14:00:43,1778853643584,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,fb4gq-1778853643584-54d37ec6042e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11BP0SKJC62MTKPRJV90,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643745,race-gemini.vercel.app/api/track,POST,,500,7gjrv-1778853643583-dbfc471807a1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643583,race-gemini.vercel.app/api/track,POST,,500,7gjrv-1778853643583-dbfc471807a1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,99,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11BRKARYXKRXQADB9VZM,fhkQlOp4N2rJ,1,,
2026-05-15 14:00:43,1778853643583,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,48vzs-1778853643583-0b0c8f2e2570,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,244,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11BQRW9V0G10J13WTBJ4,WLCLBXp149mK,1,,
2026-05-15 14:00:43,1778853643785,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,fb4gq-1778853643577-0fe6bde4f466,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643577,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,fb4gq-1778853643577-0fe6bde4f466,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,140,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11BET2WQS75Z6TY5DTF1,,-1,,
2026-05-15 14:00:43,1778853643573,race-gemini.vercel.app/api/track,POST,,500,hb8kq-1778853643424-111ddebae394,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643424,race-gemini.vercel.app/api/track,POST,,500,hb8kq-1778853643424-111ddebae394,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,95,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ115H1HX43CAFJWNKA38W,fhkQlOp4N2rJ,2,,
2026-05-15 14:00:43,1778853643396,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,pqfp8-1778853643396-4f1258a993da,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ116FYSZCNVCBVF71M2QP,WLCLBXp149mK,1,,
2026-05-15 14:00:43,1778853643606,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,mkk7t-1778853643395-9aa74e56b6f7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643395,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,mkk7t-1778853643395-9aa74e56b6f7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,140,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ115R2Z2MJT89FFG4AKCA,,-1,,
2026-05-15 14:00:43,1778853643395,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,jmnn6-1778853643395-272fed778751,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,8,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ1160FQD6S6Y712JWRCK1,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643554,race-gemini.vercel.app/api/track,POST,,500,mkk7t-1778853643390-7bca33c9480f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643390,race-gemini.vercel.app/api/track,POST,,500,mkk7t-1778853643390-7bca33c9480f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,97,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ115H1HX43CAFJWNKA38W,fhkQlOp4N2rJ,2,,
2026-05-15 14:00:43,1778853643326,race-gemini.vercel.app/api/track,POST,,500,k5gqk-1778853643165-4d3fc10607fa,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643165,race-gemini.vercel.app/api/track,POST,,500,k5gqk-1778853643165-4d3fc10607fa,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,106,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10YHYHK3ZPP3X4KBPG98,fhkQlOp4N2rJ,1,,
2026-05-15 14:00:43,1778853643158,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,sdf9s-1778853643158-0680cfbdc472,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,5,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10YA4965RACAW4WR3JH4,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643322,race-gemini.vercel.app/api/track,POST,,500,pwjgv-1778853643158-912e98d75d01,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643158,race-gemini.vercel.app/api/track,POST,,500,pwjgv-1778853643158-912e98d75d01,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,98,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10YC8RHAA5B6WGSH433X,OQrhHHmgDUkI,1,,
2026-05-15 14:00:43,1778853643158,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,m2tkt-1778853643158-e10eacbaaf34,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,30,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10YA9T0Q55RYBXCA76TX,WLCLBXp149mK,1,,
2026-05-15 14:00:43,1778853643371,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,hx2t8-1778853643158-d2cadddfef99,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643158,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,hx2t8-1778853643158-d2cadddfef99,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,140,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10YC7E738FZT271MKKEF,,-1,,
2026-05-15 14:00:43,1778853643173,race-gemini.vercel.app/api/track,POST,,500,2zh86-1778853643025-3cdc4fcfac90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643025,race-gemini.vercel.app/api/track,POST,,500,2zh86-1778853643025-3cdc4fcfac90,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,95,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10P9QXRVEX2DVRB1DAQZ,OQrhHHmgDUkI,3,,
2026-05-15 14:00:43,1778853643148,race-gemini.vercel.app/api/track,POST,,500,r8bdz-1778853642995-deda163ffdf8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:42,1778853642995,race-gemini.vercel.app/api/track,POST,,500,r8bdz-1778853642995-deda163ffdf8,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,96,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10P9QXRVEX2DVRB1DAQZ,OQrhHHmgDUkI,3,,
2026-05-15 14:00:42,1778853642995,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,7qzfl-1778853642995-495c179af56f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,5,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ10S7795K34ZA1F0QXF4Q,WLCLBXp149mK,1,,
